7.811739e-09	1.323574e+00
8.545687e-01	-6.290401e-01
4.467383e-01	9.156658e-02
8.245257e-01	-2.923572e-01
6.419203e-01	-2.670554e-01
6.236831e-01	-7.542207e-02
2.659850e-01	4.548177e-01
1.865104e-01	8.861501e-01
4.099984e-01	4.287864e-01
8.825069e-02	9.043725e-01
8.362018e-01	-5.052006e-01
3.144951e-02	1.025679e+00
2.070371e-03	1.203910e+00
1.936460e-01	7.661813e-01
6.236831e-01	-7.542207e-02
5.606298e-02	9.558106e-01
7.533912e-03	1.150478e+00
8.298233e-01	-3.950267e-01
4.248705e-01	3.158989e-01
8.416075e-01	-5.938754e-01
4.153707e-01	4.171788e-01
2.463573e-01	4.984015e-01
2.180184e-01	7.065064e-01
6.319192e-01	-1.240652e-01
4.310443e-01	2.498267e-01
2.332247e-01	5.594776e-01
4.316002e-01	1.600094e-01
6.345106e-01	-1.875476e-01
2.033476e-01	7.365476e-01
8.295061e-01	-3.513747e-01
1.936280e-02	1.071020e+00
2.225099e-01	6.351410e-01
4.411720e-01	1.547644e-01
6.377088e-01	-2.279887e-01
2.522175e-01	4.571206e-01
4.257055e-01	2.739811e-01
1.976638e-02	1.065258e+00
6.836208e-02	9.216272e-01
2.290161e-01	5.813659e-01
2.253246e-01	6.139436e-01
