1	0.0525703103
2	0.0525703103
3	0.0525703103
4	0.0525703103
5	0.0525703103
6	0.0525703103
7	0.0525703103
8	0.0525703103
9	0.0525703103
10	0.0525703103
11	0.0525703103
12	0.0525703103
13	0.0525703103
14	0.0525703103
15	0.0525703103
16	0.0525703103
17	0.0525703103
18	0.0525703103
19	0.0525703103
20	0.0525703103
21	0.0525703103
22	0.0525703103
23	0.0525703103
24	0.0525703103
25	0.0525703103
26	0.0525703103
27	0.0525703103
28	0.0525703103
29	0.0525703103
30	0.0525703103
31	0.0525703103
32	0.0525703103
33	0.0525703103
34	0.0525703103
35	0.0525703103
36	0.0525703103
37	0.0525703103
38	0.0525703103
39	0.0525703103
40	0.0525703103
41	0.0525703103
42	0.0525703103
43	0.0525703103
44	0.0525703103
45	0.0525703103
46	0.0525703103
47	0.0525703103
48	0.0525703103
49	0.0525703103
50	0.0525703103
51	0.0525703103
52	0.0525703103
53	0.0525703103
54	0.0525703103
55	0.0525703103
56	0.0525703103
57	0.0525703103
58	0.0525703103
59	0.0525703103
60	0.0525703103
61	0.0525703103
62	0.0525703103
63	0.0525703103
64	0.0525703103
65	0.0525703103
66	0.0525703103
67	0.0525703103
68	0.0525703103
69	0.0525703103
70	0.0525703103
71	0.0525703103
72	0.0525703103
73	0.0525703103
74	0.0525703103
75	0.0525703103
76	0.0525703103
77	0.0525703103
78	0.0525703103
79	0.0525703103
80	0.0525703103
81	0.0525703103
82	0.0525703103
83	0.0525703103
84	0.0525703103
85	0.0525703103
86	0.0525703103
87	0.0525703103
88	0.0525703103
89	0.0525703103
90	0.0525703103
91	0.0525703103
92	0.0525703103
93	0.0525703103
94	0.0525703103
95	0.0525703103
96	0.0525703103
97	0.0525703103
98	0.0525703103
99	0.0525703103
100	0.0525703103
