1	0.0228975307
2	0.0228975307
3	0.0228975307
4	0.0228975307
5	0.0228975307
6	0.0228975307
7	0.0228975307
8	0.0228975307
9	0.0228975307
10	0.0228975307
11	0.0228975307
12	0.0228975307
13	0.0228975307
14	0.0228975307
15	0.0228975307
16	0.0228975307
17	0.0228975307
18	0.0228975307
19	0.0228975307
20	0.0228975307
21	0.0228975307
22	0.0228975307
23	0.0228975307
24	0.0228975307
25	0.0228975307
26	0.0228975307
27	0.0228975307
28	0.0228975307
29	0.0228975307
30	0.0228975307
31	0.0228975307
32	0.0228975307
33	0.0228975307
34	0.0228975307
35	0.0228975307
36	0.0228975307
37	0.0228975307
38	0.0228975307
39	0.0228975307
40	0.0228975307
41	0.0228975307
42	0.0228975307
43	0.0228975307
44	0.0228975307
45	0.0228975307
46	0.0228975307
47	0.0228975307
48	0.0228975307
49	0.0228975307
50	0.0228975307
51	0.0228975307
52	0.0228975307
53	0.0228975307
54	0.0228975307
55	0.0228975307
56	0.0228975307
57	0.0228975307
58	0.0228975307
59	0.0228975307
60	0.0228975307
61	0.0228975307
62	0.0228975307
63	0.0228975307
64	0.0228975307
65	0.0228975307
66	0.0228975307
67	0.0228975307
68	0.0228975307
69	0.0228975307
70	0.0228975307
71	0.0228975307
72	0.0228975307
73	0.0228975307
74	0.0228975307
75	0.0228975307
76	0.0228975307
77	0.0228975307
78	0.0228975307
79	0.0228975307
80	0.0228975307
81	0.0228975307
82	0.0228975307
83	0.0228975307
84	0.0228975307
85	0.0228975307
86	0.0228975307
87	0.0228975307
88	0.0228975307
89	0.0228975307
90	0.0228975307
91	0.0228975307
92	0.0228975307
93	0.0228975307
94	0.0228975307
95	0.0228975307
96	0.0228975307
97	0.0228975307
98	0.0228975307
99	0.0228975307
100	0.0228975307
